date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d,prev_day_open,prev_day_high,prev_day_low,prev_day_close,prev_day_volume,prev_day_change_percent,prev_week_open,prev_week_high,prev_week_low,prev_week_close,prev_week_volume,prev_week_change_percent,prev_month_open,prev_month_high,prev_month_low,prev_month_close,prev_month_volume,prev_month_change_percent,prev_week_trend_percentage,prev_month_trend_percentage,next_day_target
2021-09-22,436.05,440.03,433.747,437.86,102350094,421.6188,0.98,73803601.05,436.53,437.91,433.07,433.63,92526109.0,-0.09,444.62,448.41,443.44,447.88,78792227.0,0.84,445.16,448.23,443.4355,447.26,54973039.0,0.88,-2.23720639456997,-2.101685820328216,443.18
2021-09-23,439.85,444.89,439.6,443.18,76395984,426.7415,1.22,75596914.7,436.05,440.03,433.747,437.86,102350094.0,0.98,447.32,448.36,444.02,447.17,77786734.0,-0.16,447.97,448.54,447.42,447.97,38744711.0,0.16,-0.8922781045240086,-1.069268031341389,443.91
2021-09-24,441.44,444.67,441.21,443.91,62094840,427.4444,0.16,75810178.4,439.85,444.89,439.6,443.18,76395984.0,1.22,444.92,445.37,441.02,441.4,118425000.0,-0.97,448.17,449.457,447.77,448.91,40529711.0,0.21,0.5686452197553349,-1.1138090040319886,442.64
2021-09-27,442.81,444.05,441.9,442.64,61371113,426.2215,-0.29,75016978.6,441.44,444.67,441.21,443.91,62094840.0,0.16,434.88,436.56,428.86,434.04,166445500.0,-1.67,448.61,448.86,446.16,446.26,57829566.0,-0.59,1.9813842042208014,-0.8111863039483719,433.72
2021-09-28,439.69,440.04,432.94,433.72,130436305,417.6324,-2.02,79120925.9,442.81,444.05,441.9,442.64,61371113.0,-0.29,436.53,437.91,433.07,433.63,92526109.0,-0.09,447.12,450.65,447.06,450.25,77235109.0,0.89,0.02075502156216863,-3.6712937257079337,434.45
2021-09-29,435.19,437.04,433.85,434.45,82329211,418.3353,0.17,80272376.1,439.69,440.04,432.94,433.72,130436305.0,-2.02,436.05,440.03,433.747,437.86,102350094.0,0.98,450.97,453.07,450.71,452.23,48357359.0,0.44,-0.7787877403736411,-3.9316277115627067,429.14
2021-09-30,436.02,436.77,428.78,429.14,140506000,413.2223,-1.22,84861607.15,435.19,437.04,433.85,434.45,82329211.0,0.17,439.85,444.89,439.6,443.18,76395984.0,1.22,452.13,452.49,450.92,451.56,59300207.0,-0.15,-3.168012996976403,-4.965010186907612,434.24
2021-10-01,430.98,436.0329,427.23,434.24,129240094,418.1331,1.19,89182068.3,436.02,436.77,428.78,429.14,140506000.0,-1.22,441.44,444.67,441.21,443.91,62094840.0,0.16,452.56,453.11,451.545,451.8,48721379.0,0.05,-2.1783694893109,-3.886675520141656,428.64
2021-10-04,433.0,433.96,426.36,428.64,128570000,412.7408,-1.29,93248850.35,430.98,436.0329,427.23,434.24,129240094.0,1.19,442.81,444.05,441.9,442.64,61371113.0,-0.29,453.32,454.05,451.91,453.19,42830871.0,0.31,-3.1628411350081334,-5.417153953088111,433.1
2021-10-05,430.24,435.49,429.39,433.1,90682523,417.0354,1.04,95199400.15,433.0,433.96,426.36,428.64,128570000.0,-1.29,439.69,440.04,432.94,433.72,130436305.0,-2.02,451.98,453.63,451.55,453.08,47234359.0,-0.02,-0.14294936825601873,-4.409817250816625,434.9
2021-10-06,429.27,435.1199,427.54,434.9,113032203,418.7686,0.42,98041914.8,430.24,435.49,429.39,433.1,90682523.0,1.04,435.19,437.04,433.85,434.45,82329211.0,0.17,452.71,452.81,450.7423,451.46,51671527.0,-0.36,0.10357923811715702,-3.6680990563948086,438.66
2021-10-07,438.39,441.68,438.2,438.66,72437508,422.3892,0.86,98765269.9,429.27,435.1199,427.54,434.9,113032203.0,0.42,436.02,436.77,428.78,429.14,140506000.0,-1.22,450.89,451.67,448.86,450.91,56181910.0,-0.12,2.218390268909922,-2.7167283936927547,437.86
2021-10-08,439.48,439.89,437.19,437.86,74557398,421.6188,-0.18,97995731.2,438.39,441.68,438.2,438.66,72437508.0,0.86,430.98,436.0329,427.23,434.24,129240094.0,1.19,450.7,452.57,448.72,448.98,57970406.0,-0.43,0.8336403831982324,-2.4767250211590723,434.69
2021-10-11,437.16,440.26,434.62,434.69,65233289,418.5664,-0.72,97070463.25,439.48,439.89,437.19,437.86,74557398.0,-0.18,433.0,433.96,426.36,428.64,128570000.0,-1.29,451.04,451.49,445.31,445.44,89948172.0,-0.79,1.411440836132888,-2.4133441091954024,433.62
2021-10-12,435.67,436.1,432.78,433.62,71181156,417.5361,-0.25,96719664.4,437.16,440.26,434.62,434.69,65233289.0,-0.72,430.24,435.49,429.39,433.1,90682523.0,1.04,448.64,448.92,444.11,446.58,83738648.0,0.26,0.12006465019625533,-2.9020556227327647,435.18
2021-10-13,434.71,436.05,431.54,435.18,72973984,419.0382,0.36,96428752.25,435.67,436.1,432.78,433.62,71181156.0,-0.25,429.27,435.1199,427.54,434.9,113032203.0,0.42,448.12,448.34,443.22,444.17,78197133.0,-0.54,0.06438261669349955,-2.0239998198887834,442.5
2021-10-14,439.08,442.66,438.58,442.5,70236828,426.0867,1.68,96051256.95,434.71,436.05,431.54,435.18,72973984.0,0.36,438.39,441.68,438.2,438.66,72437508.0,0.86,444.62,448.41,443.44,447.88,78792227.0,0.84,0.8753932430583995,-1.201214611056532,445.87
2021-10-15,444.75,446.26,444.09,445.87,66260211,429.3317,0.76,93443017.5,439.08,442.66,438.58,442.5,70236828.0,1.68,439.48,439.89,437.19,437.86,74557398.0,-0.18,447.32,448.36,444.02,447.17,77786734.0,-0.16,1.8293518476225255,-0.29071717691258614,447.19
2021-10-18,443.97,447.55,443.27,447.19,62213230,430.6028,0.3,88231404.0,444.75,446.26,444.09,445.87,66260211.0,0.76,437.16,440.26,434.62,434.69,65233289.0,-0.72,444.92,445.37,441.02,441.4,118425000.0,-0.97,2.875612505463664,1.3117353874037203,450.64
2021-10-19,448.92,450.71,448.27,450.64,46996832,433.9248,0.77,85954940.15,443.97,447.55,443.27,447.19,62213230.0,0.3,435.67,436.1,432.78,433.62,71181156.0,-0.25,434.88,436.56,428.86,434.04,166445500.0,-1.67,3.9250957059176192,3.8245323011703913,452.41
2021-10-20,451.13,452.732,451.01,452.41,49571566,435.6291,0.39,83316013.75,448.92,450.71,448.27,450.64,46996832.0,0.77,434.71,436.05,431.54,435.18,72973984.0,0.36,436.53,437.91,433.07,433.63,92526109.0,-0.09,3.9592812169676956,4.330881165970997,453.59
2021-10-21,451.77,453.829,451.31,453.59,41305441,436.7654,0.26,81561486.6,451.13,452.732,451.01,452.41,49571566.0,0.39,439.08,442.66,438.58,442.5,70236828.0,1.68,436.05,440.03,433.747,437.86,102350094.0,0.98,2.5062146892655313,3.592472479788051,453.12
2021-10-22,453.13,454.67,451.05,453.12,58845090,436.3128,-0.1,81398999.1,451.77,453.829,451.31,453.59,41305441.0,0.26,444.75,446.26,444.09,445.87,66260211.0,0.76,439.85,444.89,439.6,443.18,76395984.0,1.22,1.6260344943593426,2.242880996434857,455.55
2021-10-25,454.28,455.9,452.39,455.55,45214512,438.6527,0.54,80591169.05,453.13,454.67,451.05,453.12,58845090.0,-0.1,443.97,447.55,443.27,447.19,62213230.0,0.3,441.44,444.67,441.21,443.91,62094840.0,0.16,1.8694514635837145,2.622153139149824,455.96
2021-10-26,457.2,458.49,455.56,455.96,56075121,439.0475,0.09,76873109.85,454.28,455.9,452.39,455.55,45214512.0,0.54,448.92,450.71,448.27,450.64,46996832.0,0.77,442.81,444.05,441.9,442.64,61371113.0,-0.29,1.1805432274099046,3.0092174227363078,453.94
2021-10-27,456.45,457.16,453.86,453.94,72438000,437.1024,-0.44,76378549.3,457.2,458.49,455.56,455.96,56075121.0,0.09,451.13,452.732,451.01,452.41,49571566.0,0.39,439.69,440.04,432.94,433.72,130436305.0,-2.02,0.3381888110342328,4.661993913123667,458.32
2021-10-28,455.46,458.4,455.45,458.32,51437941,441.3199,0.96,71925146.35,456.45,457.16,453.86,453.94,72438000.0,-0.44,451.77,453.829,451.31,453.59,41305441.0,0.26,435.19,437.04,433.85,434.45,82329211.0,0.17,1.0427919486761212,5.494303141903558,459.25
2021-10-29,455.87,459.56,455.56,459.25,70162414,442.2154,0.2,68971262.35,455.46,458.4,455.45,458.32,51437941.0,0.96,453.13,454.67,451.05,453.12,58845090.0,-0.1,436.02,436.77,428.78,429.14,140506000.0,-1.22,1.3528425141242928,7.016358297991335,460.04
2021-11-01,460.3,460.7021,458.2,460.04,48433641,442.9761,0.17,64964444.4,455.87,459.56,455.56,459.25,70162414.0,0.2,454.28,455.9,452.39,455.55,45214512.0,0.54,430.98,436.0329,427.23,434.24,129240094.0,1.19,0.9856217758753175,5.941414885777452,461.9
2021-11-02,460.22,462.23,460.08,461.9,48908422,444.7671,0.4,62875739.35,460.3,460.7021,458.2,460.04,48433641.0,0.17,457.2,458.49,455.56,455.96,56075121.0,0.09,433.0,433.96,426.36,428.64,128570000.0,-1.29,1.302745854899552,7.759425158641283,464.72
2021-11-03,461.3,465.15,460.83,464.72,52509832,447.4825,0.61,59849620.8,460.22,462.23,460.08,461.9,48908422.0,0.4,456.45,457.16,453.86,453.94,72438000.0,-0.44,430.24,435.49,429.39,433.1,90682523.0,1.04,2.374763184561843,7.300854306164858,466.91
2021-11-04,465.36,467.0,464.99,466.91,52847090,449.5913,0.47,58870099.9,461.3,465.15,460.83,464.72,52509832.0,0.61,455.46,458.4,455.45,458.32,51437941.0,0.96,429.27,435.1199,427.54,434.9,113032203.0,0.42,1.874236341420848,7.360312715566808,468.53
2021-11-05,469.28,470.65,466.92,468.53,66390562,451.1512,0.35,58461758.1,465.36,467.0,464.99,466.91,52847090.0,0.47,455.87,459.56,455.56,459.25,70162414.0,0.2,438.39,441.68,438.2,438.66,72437508.0,0.86,2.020685900925416,6.809374002644404,468.93
2021-11-08,469.7,470.23,468.2031,468.93,50405191,451.5364,0.09,57720353.2,469.28,470.65,466.92,468.53,66390562.0,0.35,460.3,460.7021,458.2,460.04,48433641.0,0.17,439.48,439.89,437.19,437.86,74557398.0,-0.18,1.932440657334142,7.095875393961538,467.38
2021-11-09,469.32,469.57,465.88,467.38,51149152,450.0439,-0.33,56718753.0,469.7,470.23,468.2031,468.93,50405191.0,0.09,460.22,462.23,460.08,461.9,48908422.0,0.4,437.16,440.26,434.62,434.69,65233289.0,-0.72,1.1864039835462261,7.520301824288573,463.62
2021-11-10,465.58,467.38,462.04,463.62,69429648,446.4233,-0.8,56541536.2,469.32,469.57,465.88,467.38,51149152.0,-0.33,461.3,465.15,460.83,464.72,52509832.0,0.61,435.67,436.1,432.78,433.62,71181156.0,-0.25,-0.2367016698226938,6.918500069185001,463.77
2021-11-11,465.21,465.29,463.75,463.77,34848500,446.5678,0.03,54772119.8,465.58,467.38,462.04,463.62,69429648.0,-0.8,465.36,467.0,464.99,466.91,52847090.0,0.47,434.71,436.05,431.54,435.18,72973984.0,0.36,-0.6725064787646533,6.569695298497168,467.27
2021-11-12,465.12,467.86,464.11,467.27,53466648,449.938,0.75,54132441.65,465.21,465.29,463.75,463.77,34848500.0,0.03,469.28,470.65,466.92,468.53,66390562.0,0.35,439.08,442.66,438.58,442.5,70236828.0,1.68,-0.26892621603739164,5.597740112994346,467.43
2021-11-15,468.64,468.81,466.23,467.43,46980500,450.092,0.03,53370805.15,465.12,467.86,464.11,467.27,53466648.0,0.75,469.7,470.23,468.2031,468.93,50405191.0,0.09,444.75,446.26,444.09,445.87,66260211.0,0.76,-0.31987716716780756,4.835490165294817,469.28
2021-11-16,467.15,470.485,467.07,469.28,48857500,451.8734,0.4,53463838.55,468.64,468.81,466.23,467.43,46980500.0,0.03,469.32,469.57,465.88,467.38,51149152.0,-0.33,443.97,447.55,443.27,447.19,62213230.0,0.3,0.4065214600539127,4.939734788344993,468.14
2021-11-17,469.0,469.19,467.48,468.14,47858289,450.7757,-0.24,53378174.7,467.15,470.485,467.07,469.28,48857500.0,0.4,465.58,467.38,462.04,463.62,69429648.0,-0.8,448.92,450.71,448.27,450.64,46996832.0,0.77,0.9749363703032617,3.8833658796378483,469.73
2021-11-18,469.24,470.01,466.34,469.73,50625609,452.3067,0.34,53844183.1,469.0,469.19,467.48,468.14,47858289.0,-0.24,465.21,465.29,463.75,463.77,34848500.0,0.03,451.13,452.732,451.01,452.41,49571566.0,0.39,1.2851197792009048,3.828385756283016,468.89
2021-11-19,469.61,470.94,468.5,468.89,57315566,451.4979,-0.18,53767706.9,469.24,470.01,466.34,469.73,50625609.0,0.34,465.12,467.86,464.11,467.27,53466648.0,0.75,451.77,453.829,451.31,453.59,41305441.0,0.26,0.34669463051340865,3.3730902356753925,467.57
2021-11-22,470.89,473.54,467.35,467.57,72761953,450.2268,-0.28,55145078.95,469.61,470.94,468.5,468.89,57315566.0,-0.18,468.64,468.81,466.23,467.43,46980500.0,0.03,453.13,454.67,451.05,453.12,58845090.0,-0.1,0.029951008707183185,3.189000706214687,468.19
2021-11-23,467.22,469.095,464.45,468.19,73206547,450.8238,0.13,56001650.25,470.89,473.54,467.35,467.57,72761953.0,-0.28,467.15,470.485,467.07,469.28,48857500.0,0.4,454.28,455.9,452.39,455.55,45214512.0,0.54,-0.2322707125809698,2.7746679837558963,469.44
2021-11-24,466.06,469.57,465.19,469.44,61858809,452.0275,0.27,55472690.7,467.22,469.095,464.45,468.19,73206547.0,0.13,469.0,469.19,467.48,468.14,47858289.0,-0.24,457.2,458.49,455.56,455.96,56075121.0,0.09,0.2776947067116699,2.956399684182827,458.97
2021-11-26,462.34,463.9,457.77,458.97,112669602,441.9458,-2.23,58534273.75,466.06,469.57,465.19,469.44,61858809.0,0.27,469.24,470.01,466.34,469.73,50625609.0,0.34,456.45,457.16,453.86,453.94,72438000.0,-0.44,-2.2906776233155197,1.1080759571749637,464.6
2021-11-29,464.07,466.56,461.73,464.6,86268812,447.367,1.23,59339593.65,462.34,463.9,457.77,458.97,112669602.0,-2.23,469.61,470.94,468.5,468.89,57315566.0,-0.18,455.46,458.4,455.45,458.32,51437941.0,0.96,-0.9149267418797508,1.370221679176128,455.56
2021-11-30,462.0,464.03,455.3,455.56,148559594,438.6623,-1.95,64345891.3,464.07,466.56,461.73,464.6,86268812.0,1.23,470.89,473.54,467.35,467.57,72761953.0,-0.28,455.87,459.56,455.56,459.25,70162414.0,0.2,-2.5685993541074046,-0.8034839412084916,450.5
2021-12-01,461.64,464.67,450.29,450.5,132485797,433.79,-1.11,68524760.05,462.0,464.03,455.3,455.56,148559594.0,-1.95,467.22,469.095,464.45,468.19,73206547.0,0.13,460.3,460.7021,458.2,460.04,48433641.0,0.17,-3.778380571990004,-2.0737327188940133,457.4
2021-12-02,450.73,459.07,450.31,457.4,127637797,440.4341,1.53,72281158.3,461.64,464.67,450.29,450.5,132485797.0,-1.11,466.06,469.57,465.19,469.44,61858809.0,0.27,460.22,462.23,460.08,461.9,48908422.0,0.4,-2.56475800954329,-0.9742368478025547,453.42
2021-12-03,459.17,460.3,448.92,453.42,137331594,436.6017,-0.87,76505383.5,450.73,459.07,450.31,457.4,127637797.0,1.53,462.34,463.9,457.77,458.97,112669602.0,-2.23,461.3,465.15,460.83,464.72,52509832.0,0.61,-1.209229361396172,-2.431571699087625,458.79
2021-12-06,456.13,460.79,453.56,458.79,98977531,441.7725,1.18,78134731.95,459.17,460.3,448.92,453.42,137331594.0,-0.87,464.07,466.56,461.73,464.6,86268812.0,1.23,465.36,467.0,464.99,466.91,52847090.0,0.47,-1.2505380972879903,-1.7390931871238575,468.28
2021-12-07,464.41,468.88,458.6546,468.28,95484688,450.9105,2.07,80388706.8,456.13,460.79,453.56,458.79,98977531.0,1.18,462.0,464.03,455.3,455.56,148559594.0,-1.95,469.28,470.65,466.92,468.53,66390562.0,0.35,2.7921678812889565,-0.05335837619789555,469.52
2021-12-08,468.7,470.0,466.83,469.52,72238781,452.1045,0.26,81443188.25,464.41,468.88,458.6546,468.28,95484688.0,2.07,461.64,464.67,450.29,450.5,132485797.0,-1.11,469.7,470.23,468.2031,468.93,50405191.0,0.09,4.2219755826859,0.1258183524193323,466.35
2021-12-09,468.15,469.6291,466.14,466.35,61272566,449.0521,-0.68,81035334.15,468.7,470.0,466.83,469.52,72238781.0,0.26,450.73,459.07,450.31,457.4,127637797.0,1.53,469.32,469.57,465.88,467.38,51149152.0,-0.33,1.9567118495846187,-0.22037742308185473,470.74
2021-12-10,469.23,470.9,466.51,470.74,77159758,453.2792,0.94,83150897.05,468.15,469.6291,466.14,466.35,61272566.0,-0.68,459.17,460.3,448.92,453.42,137331594.0,-0.87,465.58,467.38,462.04,463.62,69429648.0,-0.8,3.8198579683295826,1.5357404771148795,466.57
2021-12-13,470.19,470.56,466.27,466.57,87724680,449.2639,-0.89,84863798.65,469.23,470.9,466.51,470.74,77159758.0,0.94,456.13,460.79,453.56,458.79,98977531.0,1.18,465.21,465.29,463.75,463.77,34848500.0,0.03,1.6957649469256029,0.6037475472755917,463.36
2021-12-14,463.09,465.74,460.25,463.36,97264125,446.173,-0.69,87377979.9,470.19,470.56,466.27,466.57,87724680.0,-0.89,464.41,468.88,458.6546,468.28,95484688.0,2.07,465.12,467.86,464.11,467.27,53466648.0,0.75,-1.0506534551977362,-0.8367753119181562,470.6
2021-12-15,463.42,470.86,460.74,470.6,116899297,453.1444,1.56,90780069.75,463.09,465.74,460.25,463.36,97264125.0,-0.69,468.7,470.0,466.83,469.52,72238781.0,0.26,468.64,468.81,466.23,467.43,46980500.0,0.03,0.2300221502811469,0.6781764114412887,466.45
2021-12-16,472.57,472.87,464.8,466.45,116568602,449.1484,-0.88,94215585.4,463.42,470.86,460.74,470.6,116899297.0,1.56,468.15,469.6291,466.14,466.35,61272566.0,-0.68,467.15,470.485,467.07,469.28,48857500.0,0.4,0.021443122118573153,-0.6030514831230788,459.87
2021-12-17,461.55,464.74,458.06,459.87,135636500,444.3714,-1.06,98466129.95,472.57,472.87,464.8,466.45,116568602.0,-0.88,469.23,470.9,466.51,470.74,77159758.0,0.94,469.0,469.19,467.48,468.14,47858289.0,-0.24,-2.3091303054764847,-1.7665655573119114,454.98
2021-12-20,454.48,455.4,451.14,454.98,107134797,439.6462,-1.06,100957091.5,461.55,464.74,458.06,459.87,135636500.0,-1.06,470.19,470.56,466.27,466.57,87724680.0,-0.89,469.24,470.01,466.34,469.73,50625609.0,0.34,-2.484085989240623,-3.1401017605858685,463.06
2021-12-21,458.61,463.21,456.31,463.06,69806258,447.4539,1.78,100809306.75,454.48,455.4,451.14,454.98,107134797.0,-1.06,463.09,465.74,460.25,463.36,97264125.0,-0.69,469.61,470.94,468.5,468.89,57315566.0,-0.18,-0.064744475138124,-1.2433619825545403,467.69
2021-12-22,462.79,467.81,462.58,467.69,58890219,451.9279,1.0,100093490.35,458.61,463.21,456.31,463.06,69806258.0,1.78,463.42,470.86,460.74,470.6,116899297.0,1.56,470.89,473.54,467.35,467.57,72761953.0,-0.28,-0.6183595410114799,0.02566460636910079,470.6
2021-12-23,468.75,472.19,468.64,470.6,56439754,454.7398,0.62,99822537.6,462.79,467.81,462.58,467.69,58890219.0,1.0,472.57,472.87,464.8,466.45,116568602.0,-0.88,467.22,469.095,464.45,468.19,73206547.0,0.13,0.8896987887233431,0.5147482859522896,477.26
2021-12-27,472.06,477.31,472.01,477.26,56808621,461.1753,1.42,97029488.55,468.75,472.19,468.64,470.6,56439754.0,0.62,461.55,464.74,458.06,459.87,135636500.0,-1.06,466.06,469.57,465.19,469.44,61858809.0,0.27,3.7815034683714934,1.6658145875937274,476.87
2021-12-28,477.72,478.81,476.06,476.87,47274594,460.7985,-0.08,95079777.65,472.06,477.31,472.01,477.26,56808621.0,1.42,454.48,455.4,451.14,454.98,107134797.0,-1.06,462.34,463.9,457.77,458.97,112669602.0,-2.23,4.811200492329331,3.9000370394579114,477.48
2021-12-29,476.98,478.56,475.92,477.48,54502961,461.3879,0.13,90376946.0,477.72,478.81,476.06,476.87,47274594.0,-0.08,458.61,463.21,456.31,463.06,69806258.0,1.78,464.07,466.56,461.73,464.6,86268812.0,1.23,3.1140672914957057,2.772277227722771,476.16
2021-12-30,477.93,479.0,475.67,476.16,55329039,460.1124,-0.28,86519108.1,476.98,478.56,475.92,477.48,54502961.0,0.13,462.79,467.81,462.58,467.69,58890219.0,1.0,462.0,464.03,455.3,455.56,148559594.0,-1.95,1.811028672838852,4.521907103345338,474.96
2021-12-31,475.64,476.86,474.67,474.96,65237434,458.9528,-0.25,83399089.95,477.93,479.0,475.67,476.16,55329039.0,-0.28,468.75,472.19,468.64,470.6,56439754.0,0.62,461.64,464.67,450.29,450.5,132485797.0,-1.11,0.9264768380790388,5.4295227524972205,477.71
2022-01-03,476.3,477.85,473.85,477.71,72668234,461.6102,0.58,80165921.95,475.64,476.86,474.67,474.96,65237434.0,-0.25,472.06,477.31,472.01,477.26,56808621.0,1.42,450.73,459.07,450.31,457.4,127637797.0,1.53,0.0942882286384756,4.4403148229121125,477.55
2022-01-04,479.22,479.98,475.58,477.55,71178680,461.4556,-0.03,78775979.4,476.3,477.85,473.85,477.71,72668234.0,0.58,477.72,478.81,476.06,476.87,47274594.0,-0.08,459.17,460.3,448.92,453.42,137331594.0,-0.87,0.14259651477341978,5.32177671915663,468.38
2022-01-05,477.16,477.98,468.2801,468.38,104538898,452.5946,-1.92,79228689.9,479.22,479.98,475.58,477.55,71178680.0,-0.03,476.98,478.56,475.92,477.48,54502961.0,0.13,456.13,460.79,453.56,458.79,98977531.0,1.18,-1.9058389880204454,2.090280956428862,467.94
2022-01-06,467.89,470.82,465.43,467.94,86858898,452.1694,-0.09,79959695.75,477.16,477.98,468.2801,468.38,104538898.0,-1.92,477.93,479.0,475.67,476.16,55329039.0,-0.28,464.41,468.88,458.6546,468.28,95484688.0,2.07,-1.7263104838709735,-0.07260613308276566,466.09
2022-01-07,467.95,469.2,464.65,466.09,85111594,450.3818,-0.4,81151647.15,467.89,470.82,465.43,467.94,86858898.0,-0.09,475.64,476.86,474.67,474.96,65237434.0,-0.25,468.7,470.0,466.83,469.52,72238781.0,0.26,-1.8675256863735903,-0.7305333106150977,465.51
2022-01-10,462.7,465.74,456.5973,465.51,119362000,449.8213,-0.12,83261759.25,467.95,469.2,464.65,466.09,85111594.0,-0.4,476.3,477.85,473.85,477.71,72668234.0,0.58,468.15,469.6291,466.14,466.35,61272566.0,-0.68,-2.553850662535846,-0.18012222579608272,469.75
2022-01-11,465.23,469.85,462.05,469.75,74303055,453.9184,0.91,82590678.0,462.7,465.74,456.5973,465.51,119362000.0,-0.12,479.22,479.98,475.58,477.55,71178680.0,-0.03,469.23,470.9,466.51,470.74,77159758.0,0.94,-1.6333368233692829,-0.21030717593576265,471.02
2022-01-12,471.59,473.2,468.94,471.02,67605438,455.1456,0.27,81107743.65,465.23,469.85,462.05,469.75,74303055.0,0.91,477.16,477.98,468.2801,468.38,104538898.0,-1.92,470.19,470.56,466.27,466.57,87724680.0,-0.89,0.5636449037106593,0.9537689950061059,464.53
2022-01-13,472.19,472.88,463.44,464.53,91173117,448.8744,-1.38,79821434.65,471.59,473.2,468.94,471.02,67605438.0,0.27,467.89,470.82,465.43,467.94,86858898.0,-0.09,463.09,465.74,460.25,463.36,97264125.0,-0.69,-0.7287259050305649,0.25250345303866517,464.72
2022-01-14,461.19,465.09,459.9,464.72,95890953,449.058,0.04,78787552.2,472.19,472.88,463.44,464.53,91173117.0,-1.38,467.95,469.2,464.65,466.09,85111594.0,-0.4,463.42,470.86,460.74,470.6,116899297.0,1.56,-0.2939346478147885,-1.249468763280917,456.49
2022-01-18,459.74,459.96,455.31,456.49,109872398,441.1053,-1.77,77499347.1,461.19,465.09,459.9,464.72,95890953.0,0.04,462.7,465.74,456.5973,465.51,119362000.0,-0.12,472.57,472.87,464.8,466.45,116568602.0,-0.88,-1.9376597710038412,-2.1352770929360014,451.75
2022-01-19,458.13,459.6124,451.46,451.75,109357602,436.5251,-1.04,77610487.35,459.74,459.96,455.31,456.49,109872398.0,-1.77,465.23,469.85,462.05,469.75,74303055.0,0.91,461.55,464.74,458.06,459.87,135636500.0,-1.06,-3.8318254390633313,-1.7657163981125112,446.75
2022-01-20,453.75,458.74,444.5,446.75,122379695,431.6936,-1.11,80239159.2,458.13,459.6124,451.46,451.75,109357602.0,-1.04,471.59,473.2,468.94,471.02,67605438.0,0.27,454.48,455.4,451.14,454.98,107134797.0,-1.06,-5.15264744596832,-1.8088707195920741,437.98
2022-01-21,445.56,448.06,437.95,437.98,202271203,423.2191,-1.96,87408208.4,453.75,458.74,444.5,446.75,122379695.0,-1.11,472.19,472.88,463.44,464.53,91173117.0,-1.38,458.61,463.21,456.31,463.06,69806258.0,1.78,-5.715454330183187,-5.416144776054935,439.84
2022-01-24,432.03,440.38,420.76,439.84,252496703,425.0165,0.42,97211055.85,445.56,448.06,437.95,437.98,202271203.0,-1.96,461.19,465.09,459.9,464.72,95890953.0,0.04,462.79,467.81,462.58,467.69,58890219.0,1.0,-5.353761404716829,-5.954799119074606,434.47
2022-01-25,433.06,439.72,427.15,434.47,167997297,419.8274,-1.22,102770489.65,432.03,440.38,420.76,439.84,252496703.0,0.42,459.74,459.96,455.31,456.49,109872398.0,-1.77,468.75,472.19,468.64,470.6,56439754.0,0.62,-4.823763937873772,-7.677433064173394,433.38
2022-01-26,440.72,444.04,428.86,433.38,186391109,418.7742,-0.25,109726315.4,433.06,439.72,427.15,434.47,167997297.0,-1.22,458.13,459.6124,451.46,451.75,109357602.0,-1.04,472.06,477.31,472.01,477.26,56808621.0,1.42,-4.066408411732154,-9.194149939236475,431.24
2022-01-27,438.26,441.59,429.45,431.24,149878297,416.7063,-0.49,114495082.2,440.72,444.04,428.86,433.38,186391109.0,-0.25,453.75,458.74,444.5,446.75,122379695.0,-1.11,477.72,478.81,476.06,476.87,47274594.0,-0.08,-3.471740346950194,-9.568645542810408,441.95
2022-01-28,432.68,442.0,427.82,441.95,164457406,427.0553,2.48,119951500.55,438.26,441.59,429.45,431.24,149878297.0,-0.49,445.56,448.06,437.95,437.98,202271203.0,-1.96,476.98,478.56,475.92,477.48,54502961.0,0.13,0.9064340837481095,-7.441149367512781,449.91
2022-01-31,441.24,450.28,439.81,449.91,152251391,434.7471,1.8,124302198.4,432.68,442.0,427.82,441.95,164457406.0,2.48,432.03,440.38,420.76,439.84,252496703.0,0.42,477.93,479.0,475.67,476.16,55329039.0,-0.28,2.2894688977810227,-5.512852822580645,452.95
2022-02-01,450.68,453.63,446.9384,452.95,123155398,437.6846,0.68,126826556.6,441.24,450.28,439.81,449.91,152251391.0,1.8,433.06,439.72,427.15,434.47,167997297.0,-1.22,475.64,476.86,474.67,474.96,65237434.0,-0.25,4.253458236472015,-4.634074448374599,457.35
2022-02-02,455.5,458.12,453.05,457.35,117361000,441.9363,0.97,129135672.6,450.68,453.63,446.9384,452.95,123155398.0,0.68,440.72,444.04,428.86,433.38,186391109.0,-0.25,476.3,477.85,473.85,477.71,72668234.0,0.58,5.530942821542302,-4.261999958133587,446.6
2022-02-03,450.95,452.97,445.71,446.6,118024398,431.5486,-2.35,129809947.6,455.5,458.12,453.05,457.35,117361000.0,0.97,438.26,441.59,429.45,431.24,149878297.0,-0.49,479.22,479.98,475.58,477.55,71178680.0,-0.03,3.561821723402285,-6.480996754266566,448.7
2022-02-04,446.35,452.78,443.83,448.7,118454398,433.5779,0.47,131389722.6,450.95,452.97,445.71,446.6,118024398.0,-2.35,432.68,442.0,427.82,441.95,164457406.0,2.48,477.16,477.98,468.2801,468.38,104538898.0,-1.92,1.527322095259645,-4.20171655493403,447.26
